#timestamp x y z qx qy qz qw
212.983000 5.866920 -2.275921 0.033003 -0.004076 -0.000377 0.999834 0.017733
213.214000 5.806450 -2.225682 0.033355 -0.004128 -0.000599 0.996798 0.079855
214.435000 5.844838 -2.258677 0.035486 -0.004198 -0.000396 0.999962 0.007608
214.666000 5.848775 -2.282158 0.035402 -0.004152 0.000112 0.994356 -0.106010
214.897000 5.856278 -2.300528 0.035570 -0.004090 0.000589 0.976564 -0.215189
215.128000 5.862235 -2.299447 0.036032 -0.004089 0.000780 0.960239 -0.279150
215.623000 5.802820 -2.325967 0.035629 -0.004032 0.000594 0.974200 -0.225651
215.854000 5.763877 -2.323466 0.035544 -0.004190 0.000119 0.992389 -0.123068
216.085000 5.713262 -2.314590 0.035540 -0.004271 -0.000351 0.999452 -0.032822
216.580000 5.594285 -2.295444 0.034511 -0.004231 -0.000680 0.998460 0.055313
217.042000 5.498866 -2.264122 0.033256 -0.004314 -0.000867 0.992684 0.120665
217.999000 6.284393 -2.772308 0.039191 -0.004329 -0.000558 0.997575 0.069461
218.230000 5.463692 -2.245932 0.031018 -0.004511 -0.000762 0.986496 0.163721
218.692000 5.370294 -2.193145 0.027942 -0.004235 -0.000789 0.971649 0.236389
219.154000 5.285364 -2.116606 0.026444 -0.004000 -0.000970 0.951875 0.306459
219.682000 5.197232 -2.024895 0.024981 -0.003790 -0.001100 0.933771 0.357849
220.639000 5.159041 -1.969026 0.022716 -0.003822 -0.001434 0.912586 0.408864
220.903000 5.134100 -1.916081 0.025068 -0.003830 -0.001823 0.858066 0.513523
221.200000 5.117403 -1.850190 0.025155 -0.003611 -0.002353 0.779113 0.626869
221.431000 5.118577 -1.796482 0.025269 -0.003321 -0.002755 0.704389 0.709801
221.695000 5.147440 -1.740260 0.025625 -0.002940 -0.003200 0.607006 0.794685
221.926000 5.174372 -1.695753 0.025975 -0.002721 -0.003406 0.553423 0.832889
222.157000 5.205214 -1.653790 0.026364 -0.002522 -0.003565 0.506750 0.862082
222.619000 5.274583 -1.570555 0.027060 -0.002262 -0.003755 0.443108 0.896458
223.609000 5.312284 -1.485588 0.027479 -0.002818 -0.003361 0.577451 0.816414
223.840000 5.293136 -1.481540 0.027460 -0.003181 -0.003011 0.666731 0.745286
224.071000 5.279375 -1.481982 0.027491 -0.003407 -0.002755 0.721661 0.692233
224.533000 5.262537 -1.444573 0.027834 -0.003537 -0.002423 0.760418 0.649420
225.028000 5.223584 -1.335746 0.027659 -0.003694 -0.002087 0.815269 0.579067
225.490000 5.184204 -1.229732 0.025579 -0.003722 -0.002125 0.833930 0.551853
225.952000 5.141491 -1.132924 0.024816 -0.003858 -0.001973 0.848813 0.528675
226.414000 5.088930 -1.066128 0.025850 -0.004453 -0.000833 0.886200 0.463280
226.645000 5.044582 -1.031879 0.024343 -0.003869 -0.001183 0.931351 0.364099
226.942000 4.975566 -1.007232 0.025049 -0.004015 -0.000422 0.978164 0.207796
227.206000 4.910773 -1.009971 0.024573 -0.003652 -0.000689 0.996136 0.087748
227.470000 4.847638 -1.014263 0.025131 -0.003766 -0.000383 0.999581 0.028708
227.932000 4.746954 -0.997185 0.025202 -0.003650 -0.000650 0.997585 0.069352
228.229000 4.681255 -0.963929 0.025584 -0.003471 -0.001082 0.987335 0.158606
228.691000 4.584655 -0.910102 0.026538 -0.003566 -0.000883 0.971570 0.236726
229.219000 4.476561 -0.847479 0.027369 -0.003718 -0.000474 0.966039 0.258371
229.450000 4.415078 -0.842159 0.021953 -0.003830 -0.000603 0.977963 0.208741
229.681000 4.361553 -0.834511 0.020500 -0.003936 -0.000488 0.993775 0.111331
229.912000 4.304490 -0.847575 0.019944 -0.004062 -0.000211 0.999974 -0.005960
230.176000 4.281072 -0.869378 0.019629 -0.004186 0.000186 0.990300 -0.138882
230.407000 4.290428 -0.884917 0.019511 -0.004166 0.000680 0.969599 -0.244661
230.638000 4.302643 -0.898779 0.019165 -0.003995 0.001259 0.938320 -0.345742
230.869000 4.316898 -0.910519 0.018731 -0.003724 0.001924 0.896962 -0.442088
231.199000 4.329690 -0.916332 0.018816 0.003623 -0.002268 -0.857855 0.513875
231.727000 4.307696 -0.998203 0.018615 0.003516 -0.002575 -0.819615 0.572898
232.288000 4.272288 -1.123288 0.018301 0.003506 -0.002746 -0.800784 0.598936
232.783000 4.247916 -1.235240 0.018080 0.003484 -0.002894 -0.784244 0.620436
234.466000 4.224758 -1.373018 0.017874 0.003462 -0.003047 -0.766733 0.641950
234.928000 4.208447 -1.478821 0.017967 0.003437 -0.002922 -0.755644 0.654967
235.456000 4.163628 -1.586279 0.017748 0.003780 -0.002281 -0.827969 0.560757
235.687000 4.120503 -1.625218 0.017566 -0.003977 0.001678 0.884807 -0.465937
235.918000 4.085933 -1.648232 0.017334 -0.003941 0.001383 0.927128 -0.374720
236.842000 4.091616 -1.658343 0.017723 -0.003905 0.001481 0.895158 -0.445729
237.700000 4.073882 -1.639473 0.017406 -0.003855 0.001073 0.951851 -0.306536
238.000000 4.856988 -2.271993 0.023295 -0.003774 0.000811 0.973424 -0.228979
238.261000 3.975796 -1.634205 0.016595 -0.003741 0.000180 0.999213 -0.039495
238.492000 3.923195 -1.615289 0.016447 -0.003931 -0.000251 0.996923 0.078284
238.723000 3.878752 -1.577254 0.015404 -0.003922 -0.000446 0.978985 0.203895
239.020000 3.835211 -1.539618 0.013203 -0.003914 -0.000618 0.938136 0.346245
239.317000 3.842226 -1.531839 0.014810 -0.004304 -0.000978 0.914164 0.405320
240.010000 3.805388 -1.440950 0.015154 -0.004336 -0.001949 0.850499 0.525956
240.241000 3.793056 -1.385108 0.014407 -0.003695 -0.001954 0.803998 0.594617
240.472000 3.784793 -1.330355 0.012620 -0.003625 -0.002185 0.771608 0.636084
240.934000 3.792250 -1.220021 0.012622 -0.003489 -0.002281 0.720854 0.693075
242.584000 3.782490 -1.086993 0.012677 -0.003460 -0.002097 0.742322 0.670031
243.046000 3.759407 -0.982934 0.012685 -0.003426 -0.001908 0.764640 0.644445
243.574000 3.728242 -0.865806 0.012617 -0.003388 -0.001731 0.782605 0.622507
244.069000 3.696246 -0.764878 0.012569 -0.003352 -0.001570 0.796076 0.605185
244.531000 3.677385 -0.761459 0.011570 -0.003584 -0.000785 0.874304 0.485364
244.762000 3.652879 -0.775706 0.007260 -0.004561 -0.000241 0.925543 0.378616
244.993000 4.093101 -1.294863 0.014006 -0.004012 0.000081 0.971601 0.236591
245.224000 3.649163 -0.793763 0.011790 -0.003472 -0.000312 0.969002 0.247030
246.082000 3.506567 -0.713306 0.009731 -0.002095 0.000079 0.964910 0.262572
246.610000 3.402437 -0.645467 0.011469 -0.003565 0.000438 0.960066 0.279750
247.105000 3.307110 -0.580262 0.011954 -0.003307 -0.000105 0.957646 0.287929
247.600000 3.211028 -0.516266 0.012902 -0.002970 -0.000221 0.957628 0.287993
249.250000 3.101367 -0.438158 0.013825 -0.002720 -0.000357 0.953237 0.302213
249.712000 3.017965 -0.370209 0.014934 -0.002568 -0.000480 0.945679 0.325091
249.943000 2.977259 -0.337348 0.017357 -0.002658 -0.000348 0.941866 0.335977
250.438000 2.913884 -0.257371 0.014126 -0.003646 -0.000627 0.935763 0.352611
251.428000 2.831516 -0.203294 0.012342 -0.003739 -0.000236 0.963454 0.267847
251.692000 2.826836 -0.215224 0.008668 -0.003566 0.000116 0.988519 0.151053
251.923000 2.823071 -0.231076 0.006993 -0.003636 0.000376 0.998653 0.051766
252.154000 2.823131 -0.240577 0.005333 -0.003712 0.000517 0.999963 -0.007777
252.847000 2.713131 -0.251173 0.003927 -0.003261 0.000644 0.999241 -0.038816
253.309000 2.606263 -0.256584 0.002727 -0.002814 0.000634 0.999402 -0.034466
253.771000 2.499287 -0.256963 0.001622 -0.002372 0.000598 0.999898 -0.014043
254.266000 2.385258 -0.248615 0.000082 -0.001952 0.000544 0.999325 0.036690
254.497000 2.333424 -0.234244 -0.001077 -0.001533 0.000555 0.997612 0.069050
254.959000 2.225069 -0.217467 0.005921 -0.002641 0.000289 0.994945 0.100385
256.642000 2.083325 -0.185481 0.007002 -0.003197 0.000090 0.990399 0.138204
257.203000 1.956910 -0.143872 0.006967 -0.003143 -0.000310 0.985986 0.166797
257.665000 1.857160 -0.108964 0.007931 -0.003894 -0.000104 0.982832 0.184464
258.193000 1.841026 -0.124453 0.008441 -0.003571 0.000706 0.998348 0.057349
258.424000 1.843398 -0.141298 0.004510 -0.002653 0.000642 0.998275 -0.058645
258.688000 1.848066 -0.158296 0.004242 -0.002559 0.000883 0.985368 -0.170418
259.414000 1.759562 -0.179897 0.003482 -0.002589 0.000703 0.992641 -0.121066
259.678000 1.697249 -0.181047 0.002732 -0.002542 0.000570 0.998222 -0.059544
260.173000 1.592603 -0.177507 0.001423 -0.002436 0.000403 0.999827 0.018459
260.635000 1.483633 -0.167334 0.000970 -0.002454 0.000287 0.999179 0.040437
261.889000 1.348923 -0.148553 0.004769 -0.002507 0.000222 0.997470 0.071042
262.120000 1.293601 -0.139188 0.008932 -0.002858 0.000191 0.996444 0.084211
262.615000 1.181213 -0.112948 0.001845 -0.002958 0.000010 0.994397 0.105669
263.077000 1.073519 -0.085488 0.002457 -0.002792 -0.000021 0.993457 0.114171
263.605000 0.948621 -0.049884 -0.000461 -0.002314 -0.000334 0.992426 0.122825
264.562000 0.797776 -0.012030 -0.002745 -0.002052 -0.000726 0.992164 0.124923
265.189000 0.656386 0.027109 -0.002632 -0.001924 -0.000989 0.991149 0.132739
265.882000 0.601956 0.026250 -0.004275 -0.001884 -0.000969 0.999184 0.040345
266.113000 0.603702 0.009300 -0.004836 -0.001801 -0.000756 0.997079 -0.076351
266.344000 0.611034 -0.008311 -0.005381 -0.001700 -0.000553 0.979663 -0.200640
266.575000 0.619713 -0.019068 -0.005912 -0.001566 -0.000437 0.957574 -0.288183
267.268000 0.535569 -0.057206 -0.005377 -0.001423 -0.000707 0.975401 -0.220433
267.499000 0.478870 -0.062613 -0.006375 -0.001240 -0.000748 0.993329 -0.115303
267.730000 0.420409 -0.057980 -0.005978 -0.001532 -0.000936 0.999771 -0.021311
267.961000 0.367641 -0.047245 -0.005199 -0.001699 -0.000804 0.998382 0.056838
268.192000 0.314281 -0.026798 -0.004129 -0.001888 -0.000819 0.993513 0.113698
269.347000 0.205402 0.017170 -0.005427 -0.001482 -0.000845 0.985680 0.168618
269.842000 0.095733 0.057789 -0.004634 -0.001506 -0.000955 0.985656 0.168760
270.436000 -0.038540 0.102911 -0.005650 -0.001344 -0.001223 0.987744 0.156071
270.931000 -0.145815 0.131869 -0.008449 -0.000948 -0.001402 0.990778 0.135488
271.393000 -0.251762 0.153673 -0.010074 -0.000419 -0.001553 0.993804 0.111134
271.855000 -0.355971 0.168577 -0.009042 -0.000705 -0.001445 0.996096 0.088268
272.878000 -0.476451 0.183211 -0.008172 -0.001066 -0.001289 0.997568 0.069679
273.109000 -0.527547 0.188057 -0.007247 -0.001480 -0.001058 0.997959 0.063828
273.571000 -0.636377 0.198614 -0.006886 -0.001790 -0.001062 0.998650 0.051906
274.033000 -0.743347 0.205740 -0.006653 -0.002117 -0.001027 0.999766 0.021518
274.957000 -0.861070 0.190368 -0.006994 -0.001963 -0.001132 0.998389 -0.056700
275.419000 -0.967801 0.173227 -0.007258 -0.001784 -0.001339 0.996349 -0.085348
275	.650000 -1.020633 0.161488 -0.007309 -0.001603 -0.001582 0.994583 -0.103924
276.145000 -1.137392 0.131392 -0.008226 -0.001408 -0.001623 0.990973 -0.134042
276.640000 -1.248720 0.094686 -0.008660 -0.001395 -0.001695 0.987304 -0.158824
278.191000 -1.345413 0.055046 -0.009050 -0.001454 -0.001782 0.981484 -0.191528
278.686000 -1.455507 0.004672 -0.009518 -0.001512 -0.001930 0.976604 -0.215030
279.247000 -1.526057 -0.038076 -0.009886 -0.001633 -0.002116 0.962133 -0.272567
279.478000 -1.521143 -0.051429 -0.009979 -0.001815 -0.002400 0.930393 -0.366551
279.709000 -1.512880 -0.065473 -0.010093 -0.002054 -0.002737 0.882252 -0.470766
279.940000 -1.503644 -0.075130 -0.010197 0.002359 0.003073 -0.829641 0.558284
280.204000 -1.500293 -0.079011 -0.010278 0.002590 0.003500 -0.798064 0.602557
280.666000 -1.538102 -0.144312 -0.010898 0.002362 0.004244 -0.837704 0.546103
280.930000 -1.586135 -0.193316 -0.011398 -0.001888 -0.005037 0.889248 -0.457393
281.161000 -1.629718 -0.230735 -0.011804 -0.001517 -0.005681 0.914655 -0.404192
281.656000 -1.705282 -0.323335 -0.012835 -0.001679 -0.006675 0.894321 -0.447374
281.887000 -1.731451 -0.373457 -0.013530 0.002038 0.007641 -0.865293 0.501204
282.118000 -1.749929 -0.419466 -0.014263 0.002458 0.008605 -0.836784 0.547461
283.570000 -1.774592 -0.512270 -0.015831 0.003049 0.009528 -0.802818 0.596141
284.032000 -1.805140 -0.617454 -0.017741 0.003345 0.010520 -0.788476 0.614967
284.494000 -1.830449 -0.723913 -0.019877 0.003724 0.011498 -0.772177 0.635293
285.187000 -1.836534 -0.797351 -0.021608 0.004841 0.012195 -0.718319 0.695590
286.144000 -1.819123 -0.902287 -0.023745 0.004345 0.013058 -0.711887 0.702159
286.606000 -1.852397 -1.027351 -0.011375 0.003178 0.010614 -0.716668 0.697327
287.200000 -1.863585 -1.158874 0.022670 0.005576 0.013120 -0.724645 0.688975
288.685000 -1.852665 -1.263633 0.010407 0.006633 0.013392 -0.722484 0.691226
289.147000 -1.839996 -1.361289 -0.002050 0.007694 0.013662 -0.720187 0.693603
289.642000 -1.827075 -1.467590 -0.014878 0.008374 0.013590 -0.718504 0.695340
290.797000 -1.819275 -1.586813 -0.030794 0.007617 0.012363 -0.717804 0.696094
291.000000 -1.031116 -3.344209 -0.079654 0.010346 0.015162 -0.667476 0.744405
291.226000 -1.785406 -1.659563 0.007115 0.010932 0.019320 -0.718122 0.695563
291.457000 -1.782787 -1.706930 0.011060 0.010995 0.017562 -0.710332 0.703562
291.919000 -1.808116 -1.830302 0.011875 0.010870 0.016248 -0.707207 0.706737
292.942000 -1.778484 -1.918709 -0.001328 0.008616 0.013353 -0.707609 0.706426
294.691000 -1.738298 -2.030687 -0.005477 0.008290 0.013636 -0.714991 0.698951
295.153000 -1.748943 -2.139698 -0.004186 0.009825 0.014881 -0.715611 0.698271
295.648000 -1.757067 -2.257504 -0.004115 0.011454 0.016066 -0.711588 0.702320
296.143000 -1.758507 -2.311557 -0.001835 0.013823 0.017005 -0.685151 0.728071
297.199000 -1.752901 -2.446775 0.006702 0.018392 0.021201 -0.683469 0.729440
297.661000 -1.738262 -2.553845 -0.002621 0.017483 0.019972 -0.681265 0.731556
298.189000 -1.724072 -2.663287 -0.011684 0.016352 0.018677 -0.682184 0.730759
298.684000 -1.705590 -2.776225 -0.020499 0.015349 0.017003 -0.671642 0.740521
299.146000 -1.684468 -2.882419 -0.028555 0.014164 0.015208 -0.660766 0.750304
299.674000 -1.657845 -3.004284 -0.036703 0.012815 0.013292 -0.648380 0.761093
300.829000 -1.623260 -3.137702 -0.044607 0.011291 0.011226 -0.632620 0.774299
301.291000 -1.608783 -3.259580 -0.073615 0.008687 0.005243 -0.617669 0.786373
301.753000 -1.605488 -3.324559 -0.082628 0.008747 0.003915 -0.592897 0.805221
301.984000 -1.416447 -3.675203 -0.095253 0.008727 0.002545 -0.560650 0.828003
302.215000 -1.541800 -3.465738 -0.093943 0.008272 0.001589 -0.545353 0.838164
303.634000 -1.472035 -3.553770 -0.102139 0.007132 0.000113 -0.497143 0.867639
303.898000 -1.433774 -3.618233 -0.099588 0.008218 0.000405 -0.482716 0.875739
304.393000 -1.350342 -3.718016 -0.099429 0.007305 -0.001955 -0.409984 0.912061
304.855000 -1.263244 -3.799642 -0.098627 0.006138 -0.004088 -0.342516 0.939483
306.934000 -1.166135 -3.877192 -0.097566 0.005005 -0.005482 -0.295033 0.955458
307.165000 -1.118061 -3.921254 -0.096555 0.004210 -0.006620 -0.278974 0.960267
307.627000 -1.013411 -3.973914 -0.096917 0.004250 -0.005927 -0.233320 0.972373
308.089000 -0.909351 -4.026156 -0.097711 0.004547 -0.005090 -0.222935 0.974809
308.386000 -0.845126 -4.056554 -0.098015 0.004851 -0.004507 -0.209954 0.977689
308.848000 -0.831843 -4.038394 -0.100542 0.003882 -0.005474 -0.099155 0.995049
309.178000 -0.832263 -4.007751 -0.101958 0.002712 -0.006335 0.063832 0.997937
309.409000 -0.838136 -3.994370 -0.102202 0.002193 -0.006589 0.146440 0.989195
310.366000 -0.691157 -3.970769 -0.100471 0.002684 -0.006455 0.068534 0.997624
310.597000 -0.636718 -3.971246 -0.100040 0.002953 -0.006421 0.031525 0.999478
311.125000 -0.513528 -3.975732 -0.098795 0.002960 -0.006786 -0.006641 0.999951
312.775000 -0.394090 -3.970115 -0.100408 0.001897 -0.006991 0.087739 0.996117
313.000000 0.683670 -5.546470 -0.094212 -0.001643 -0.007860 0.281111 0.959642
313.237000 -0.315841 -3.890564 -0.117289 -0.004066 -0.008340 0.316820 0.948440
313.468000 -0.287145 -3.843431 -0.117535 -0.006422 -0.008256 0.397322 0.917620
313.699000 -0.265108 -3.792265 -0.118031 -0.008683 -0.007900 0.468002 0.883649
313.963000 -0.244884 -3.731710 -0.118764 -0.010858 -0.007335 0.527959 0.849169
314.227000 -0.237603 -3.681721 -0.119810 -0.012953 -0.006561 0.584943 0.810944
314.458000 -0.253278 -3.675212 -0.120910 -0.015124 -0.005161 0.657942 0.752899
314.722000 -0.274700 -3.674070 -0.122122 -0.017220 -0.002927 0.744443 0.667458
314.953000 -0.270324 -3.668176 -0.118086 -0.018304 -0.001150 0.811272 0.584381
315.316000 -0.263336 -3.669342 -0.114135 -0.018735 0.000892 0.870986 0.490949
315.811000 -0.263821 -3.660239 -0.110638 -0.018961 0.002942 0.918954 0.393899
316.042000 -0.269570 -3.642477 -0.107515 -0.019098 0.004631 0.949568 0.312946
316.504000 -0.279028 -3.643367 -0.104969 -0.018929 0.006446 0.973497 0.227825
317.428000 -0.278666 -3.651918 -0.103363 -0.018319 0.008109 0.987061 0.159091
317.692000 -0.280214 -3.669849 -0.102643 -0.017338 0.010169 0.998724 0.046322
317.923000 -0.277376 -3.687968 -0.101768 -0.016096 0.012143 0.997405 -0.069112
318.154000 -0.273172 -3.700466 -0.100968 -0.015050 0.013518 0.987976 -0.153280
319.078000 -0.403541 -3.750710 -0.103904 -0.014876 0.013807 0.985452 -0.168736
319.540000 -0.507206 -3.783629 -0.106331 -0.015071 0.013712 0.986982 -0.159534
320.002000 -0.613436 -3.807160 -0.109072 -0.015712 0.013110 0.992719 -0.118705
321.000000 0.525564 -5.414798 -0.033313 -0.015128 0.013956 0.985334 -0.169393
321.223000 -0.650400 -3.804868 -0.108483 -0.016312 0.012151 0.997033 -0.074234
321.685000 -0.755793 -3.801008 -0.111833 -0.017196 0.011071 0.999755 -0.008447
322.180000 -0.857698 -3.785529 -0.115347 -0.017930 0.010060 0.998512 0.050502
322.873000 -0.947806 -3.757308 -0.118758 -0.018764 0.008815 0.992784 0.118108
323.335000 -1.048825 -3.710563 -0.122999 -0.019547 0.007394 0.981288 0.191409
323.566000 -1.097863 -3.682372 -0.125391 -0.019677 0.006477 0.974273 0.224417
324.094000 -1.196890 -3.607049 -0.130258 -0.020085 0.004602 0.950904 0.308800
324.787000 -1.234510 -3.605272 -0.131451 -0.019126 0.006818 0.980940 0.193249
325.051000 -1.235965 -3.625540 -0.129876 -0.018146 0.009321 0.997695 0.064719
325.282000 -1.233644 -3.636643 -0.128358 -0.017463 0.010716 0.999747 -0.009247
326.008000 -1.335243 -3.614801 -0.131204 -0.018653 0.008694 0.994062 0.106850
326.239000 -1.377890 -3.578974 -0.132285 -0.019650 0.006575 0.975698 0.218136
326.470000 -1.412669 -3.533943 -0.133304 -0.020429 0.004460 0.946043 0.323366
326.701000 -1.445428 -3.490206 -0.134245 -0.020932 0.002753 0.914847 0.403249
326.932000 -1.459943 -3.439027 -0.134059 -0.021432 0.001575 0.890579 0.454321
327.163000 -1.467948 -3.380342 -0.134125 -0.021769 0.000492 0.862050 0.506355
328.318000 -1.466157 -3.342159 -0.132357 -0.021707 -0.000971 0.826731 0.562177
328.780000 -1.480939 -3.233289 -0.132517 -0.021729 -0.001938 0.795531 0.605520
329.011000 -1.015297 -4.013093 -0.095985 -0.021641 -0.001590 0.813344 0.581378
329.242000 -1.484199 -3.119223 -0.131865 -0.021372 -0.003108 0.779527 0.625996
329.737000 -1.493670 -3.000297 -0.133275 -0.022127 -0.003694 0.765912 0.642553
330.199000 -1.496484 -2.888830 -0.134416 -0.022943 -0.004433 0.752540 0.658131
330.661000 -1.495801 -2.775200 -0.135538 -0.024373 -0.005475 0.741917 0.670026
331.948000 -1.539544 -2.631270 -0.143482 -0.023293 -0.003143 0.782601 0.622080
332.410000 -1.579717 -2.529767 -0.149986 -0.022450 -0.002487 0.794989 0.606203
332.905000 -1.624153 -2.420443 -0.156145 -0.022299 -0.001804 0.806471 0.590851
333.367000 -1.661380 -2.323518 -0.162127 -0.021979 -0.001866 0.805838 0.591725
334.918000 -1.703646 -2.173093 -0.169545 -0.021517 -0.002709 0.789195 0.613759
335.380000 -1.735872 -2.071056 -0.173654 -0.021483 -0.002425 0.796017 0.604888
335.908000 -1.787791 -1.959279 -0.180197 -0.021055 -0.001578 0.826916 0.561929
336.370000 -1.840111 -1.862776 -0.185144 -0.021145 -0.000412 0.852682 0.522002
336.832000 -1.897983 -1.766910 -0.190396 -0.020747 0.000369 0.866183 0.499297
338.845000 -1.968390 -1.654461 -0.195915 -0.021170 0.000901 0.870693 0.491370
339.439000 -2.040155 -1.532241 -0.201610 -0.021342 0.000959 0.866392 0.498907
340.000000 -1.373205 -3.411757 -0.134476 -0.021397 0.003134 0.908507 0.417310
340.231000 -2.134260 -1.368597 -0.211768 -0.021840 0.001324 0.865280 0.500812
340.693000 -2.159896 -1.345325 -0.213280 -0.021915 0.002745 0.895604 0.444304
340.924000 -2.173786 -1.355489 -0.213484 -0.021675 0.005079 0.937192 0.348104
341.155000 -2.186335 -1.369976 -0.213373 -0.020986 0.007356 0.969073 0.245769
341.419000 -2.193354 -1.384373 -0.213058 -0.020198 0.009246 0.987491 0.156105
342.409000 -2.358766 -1.352494 -0.219740 -0.019777 0.010059 0.993057 0.115527
342.904000 -2.474543 -1.320351 -0.224591 -0.019955 0.009681 0.990727 0.134043
343.366000 -2.578103 -1.283929 -0.229096 -0.020260 0.009043 0.986007 0.165219
343.630000 -2.637715 -1.258793 -0.231700 -0.020548 0.008421 0.980237 0.196579
344.191000 -2.741544 -1.204755 -0.236784 -0.021014 0.007736 0.971648 0.235371
344.653000 -2.833487 -1.138628 -0.241643 -0.021353 0.007146 0.963321 0.267406
345.115000 -2.920972 -1.079326 -0.245254 -0.021563 0.006910 0.957216 0.288486
345.610000 -3.010021 -1.026039 -0.251954 -0.021620 0.006747 0.953132 0.301707
346.072000 -3.097766 -0.963206 -0.257389 -0.021494 0.006880 0.953122 0.301742
346.567000 -3.197875 -0.894275 -0.264483 -0.021397 0.007123 0.954318 0.297941
346.798000 -3.243397 -0.862394 -0.266526 -0.021231 0.007012 0.955641 0.293683
347.293000 -3.342638 -0.794769 -0.271599 -0.021078 0.007163 0.957715 0.286855
347.524000 -3.389927 -0.761499 -0.273890 -0.020987 0.007183 0.957830 0.286477
348.019000 -3.400581 -0.853555 -0.271508 -0.020367 0.008785 0.975608 0.218398
348.250000 -3.434524 -0.753306 -0.274176 -0.020369 0.009819 0.985587 0.167650
349.042000 -3.532758 -0.716915 -0.277985 -0.021138 0.008872 0.976160 0.215836
349.603000 -3.649660 -0.651507 -0.284258 -0.021518 0.007806 0.964904 0.261604
350.197000 -3.774049 -0.554693 -0.290560 -0.022015 0.006840 0.951340 0.307279
351.583000 -3.825869 -0.500759 -0.295028 -0.021745 0.005173 0.928461 0.370757
352.045000 -3.892384 -0.408828 -0.300168 -0.021537 0.003533 0.897764 0.439936
352.573000 -3.951547 -0.304314 -0.307502 -0.020276 0.002811 0.868083 0.495997
353.200000 -3.987566 -0.201624 -0.312141 -0.020398 0.002226 0.834150 0.551155
353.893000 -4.005184 -0.127858 -0.315228 -0.020633 0.001478 0.803401 0.595079
354.388000 -4.033637 -0.014899 -0.319784 -0.020787 0.001253 0.786401 0.617365
354.883000 -4.049066 0.101716 -0.324106 -0.020959 0.000399 0.750780 0.660219
355.114000 -4.043896 0.151704 -0.325934 -0.021059 -0.000533 0.710855 0.703023
356.104000 -4.021694 0.225852 -0.327983 -0.021030 -0.002428 0.634927 0.772282
356.335000 -4.004061 0.235754 -0.328289 -0.020846 -0.004173 0.558609 0.829159
356.599000 -3.973244 0.268097 -0.328891 -0.020606 -0.005661 0.488488 0.872309
356.830000 -3.933517 0.308201 -0.329489 -0.020375 -0.006756 0.431172 0.902014
357.193000 -3.894540 0.338207 -0.329818 -0.020094 -0.007871 0.374007 0.927175
358.183000 -3.892208 0.325691 -0.329892 -0.019756 -0.008953 0.315919 0.948538
358.414000 -3.841749 0.339657 -0.329405 -0.018981 -0.010714 0.221517 0.974913
358.645000 -3.823132 0.320627 -0.327947 -0.017802 -0.012433 0.117905 0.992787
358.876000 -3.776341 0.299936 -0.325398 -0.016478 -0.014080 0.008762 0.999727
359.173000 -3.711600 0.244564 -0.323109 -0.014746 -0.015994 -0.101556 0.994592
359.635000 -3.619663 0.231021 -0.320517 -0.013668 -0.016831 -0.164378 0.986159
360.790000 -3.541397 0.207232 -0.317945 -0.012359 -0.017684 -0.233373 0.972148
361.054000 -3.554758 0.190352 -0.318110 -0.010537 -0.019242 -0.338654 0.940655
361.285000 -3.571418 0.184093 -0.318508 -0.008311 -0.020456 -0.444825 0.895345
361.549000 -3.585250 0.157868 -0.318059 -0.005471 -0.021696 -0.557827 0.829656
361.780000 -3.594394 0.108654 -0.317541 -0.002509 -0.022514 -0.655951 0.754463
362.044000 -3.617847 0.047880 -0.317099 0.000895 -0.022952 -0.752323 0.658394
362.275000 -3.648180 0.002326 -0.317402 0.003618 -0.022985 -0.818059 0.574664
362.506000 -3.669378 -0.012262 -0.318460 0.005724 -0.022880 -0.860801 0.508395
363.430000 -3.673801 -0.000466 -0.319853 -0.007203 0.022798 0.885874 -0.463310
363.694000 -3.724640 -0.041325 -0.320398 -0.009179 0.022263 0.919261 -0.392912
363.925000 -3.771902 -0.072729 -0.320787 -0.010612 0.021754 0.939354 -0.342094
364.387000 -3.869754 -0.125945 -0.322278 -0.012553 0.020832 0.963848 -0.265342
364.882000 -3.978594 -0.169167 -0.324546 -0.014366 0.019784 0.981528 -0.189749
365.608000 -4.015023 -0.206106 -0.324362 -0.011848 0.021441 0.949205 -0.313703
365.839000 -4.003007 -0.219214 -0.323240 -0.009623 0.022594 0.910220 -0.413396
366.070000 -3.991350 -0.229820 -0.322212 -0.007574 0.023400 0.867156 -0.497429
366.796000 -4.038988 -0.296331 -0.321515 -0.008898 0.022972 0.891783 -0.451793
367.000000 -3.568071 -2.587126 -0.228631 -0.008929 0.023019 0.889516 -0.456237
367.225000 -4.135746 -0.342042 -0.321567 -0.013322 0.020564 0.960317 -0.277832
367.456000 -4.187912 -0.358752 -0.323365 -0.014616 0.019809 0.975436 -0.218903
367.687000 -4.242884 -0.369802 -0.325828 -0.015781 0.019164 0.986675 -0.160799
367.951000 -4.304231 -0.374497 -0.328478 -0.017018 0.018163 0.995276 -0.093837
368.413000 -4.309093 -0.372063 -0.329252 -0.017383 0.017907 0.997041 -0.072702
369.436000 -4.396716 -0.364312 -0.333381 -0.018682 0.016760 0.999680 -0.003256
369.931000 -4.510831 -0.357468 -0.338634 -0.019075 0.016456 0.999528 0.017576
